title,romanized,productId,platform,gameFilename,thumbnailFilename,manualFilename,musicFilename,Store Page
大海鮮,Daikaisen,1270,Windows,COM5038a.bin,,COM5038m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1270
大満腹王,Dai Manpuku Ou,1073,PC-9801,COM0068a.bin,COM0068.bmp,COM0068m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1073
大満腹王,Dai Manpuku Ou,1151,PC-9801,COM0068a.bin,COM0068.bmp,COM0068m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1151
大脱走,Daidassou,374,MSX,CAR1003a.bin,CAR1003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=374
大脱走,Daidassou,502,PC-8801,CAR0004a.bin,CAR0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=502
大脱走,Daidassou,1568,MSX,CAR1005a.bin,CAR1005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1568
大脱走,Daidassou,1608,MSX,CAR1007a.bin,CAR1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1608
大脱走,Daidassou,1613,PC-6001mkII,CAR0005a.bin,CAR0005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1613
大脱走,Daidassou,1759,PC-8801,CAR0004a.bin,CAR0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1759
大脱走,Daidassou,1781,PC-6001mkII,CAR0005a.bin,CAR0005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1781
天下御免,Tenka Gomen,407,PC-9801,ART0007a.bin,ART0007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=407
天下統一,Tenka Touitsu,383,X68000,SYS0014a.bin,SYS0014.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=383
天下統一,Tenka Touitsu,611,PC-9801,PSYS0001a.bin,PSYS0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=611
天下統一,Tenka Touitsu,1520,PC-9801,SYS0057a.bin,SYS0057.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1520
天下統一II,Tenka Touitsu II,613,PC-9801,PSYS0002a.bin,PSYS0002.bmp,PSYS0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=613
天九牌 ,Tenkyuuhai,1059,PC-9801,PHA0006a.bin,PHA0006.bmp,PHA0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1059
天使の詩,Tenshi no Uta,1354,PC Engine,TEL0061a.bin,TEL0061.bmp,TEL0061m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1354
天使の詩 〜白き翼の祈り〜,Tenshi no Uta - Shiroki Tsubasa no Inori,1496,SFC,TEL3002a.bin,TEL3002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1496
天使の詩II 堕天使の選択,Tenshi no Uta II - Datenshi no Sentaku,1383,PC Engine,TEL0062a.bin,TEL0062.bmp,TEL0062m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1383
天舞〜三国志正史〜,Tenma - Sangokushi Seishi,389,PC-9801,TEL0030a.bin,TEL0030.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=389
天舞〜満漢全席〜,Tenma - Mankan Zenseki,634,PC-9801,PTEL0005a.bin,PTEL0005.bmp,PTEL0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=634
天舞+シナリオ集,Tenma + Scenario-shuu,619,PC-9801,PTEL0002a.bin,PTEL0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=619
天舞LIMITED,Tenma Limited,627,PC-9801,PTEL0004a.bin,PTEL0004.bmp,PTEL0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=627
太平洋の嵐DX,Taiheiyou no Arashi DX,671,PC-9801,SYS0035a.bin,SYS0035.bmp,SYS0035m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=671
太陽の神殿,Taiyou no Shinden,70,PC-8801,FAL0010a.bin,FAL0010.bmp,FAL0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=70
太陽の神殿,Taiyou no Shinden,540,PC-8801,FAL0060a.bin,FAL0060.bmp,FAL0060m.bin,FAL0060d.bin,https://www.amusement-center.com/project/egg/game/?product_id=540
太陽の神殿,Taiyou no Shinden,1394,PC-8801,FAL0119a.bin,FAL0119.bmp,FAL0119m.bin,FAL0119d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1394
女神の剣 ベルナーの章,Megami no Tsurugi - Berner no Shou,887,PC-9801,COM0036a.bin,COM0036.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=887
女神の剣 ベルナーの章  ,Megami no Tsurugi - Berner no Shou,797,PC-9801,COM0036a.bin,COM0036.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=797
妖姫伝,Youkiden,100,PC-8801,HOT0004a.bin,HOT0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=100
妖怪探偵ちまちま,Youkai Tantei Chima Chima,206,PC-8801,BOT0011a.bin,BOT0011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=206
妖怪探偵ちまちま,Youkai Tantei Chima Chima,207,MSX,BOT1004a.bin,BOT1004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=207
妖怪探偵ちまちま,Youkai Tantei Chima Chima,877,MSX,BOT0035a.bin,BOT0035.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=877
妖怪探偵ちまちま,Youkai Tantei Chima Chima,1300,PC-8801,BOT0011a.bin,BOT0011.bmp,BOT0011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1300
妖撃隊,Yougekitai,624,PC-9801,PTEL0003a.bin,PTEL0003.bmp,PTEL0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=624
妖獣機甲兵ワードラゴン,Youjuu Kikouhei WerDragon,875,PC-8801,ARS0004a.bin,ARS0004.bmp,ARS0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=875
将棋竜王戦,Shougi Ryuuou-sen,980,FC,IMX0005a.bin,IMX0005.bmp,IMX0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=980
平安妖怪伝,Heian Youkaiden,1399,MSX2,COM1025a.bin,COM1025.bmp,COM1025m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1399
幻世喜譚,Gensei Kitan,607,PC-9801,PCOM0020a.bin,PCOM0020.bmp,PCOM0020m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=607
幻世快盗伝,Gensei Kaitouden,1464,PC-9801,COM0060a.bin,COM0060.bmp,COM0060m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1464
幻世快盗伝 ,Gensei Kaitouden,992,PC-9801,COM0060a.bin,COM0060.bmp,COM0060m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=992
幻世捕物帳,Gensei Kaitouden,1784,PC-9801,COM0082a.bin,COM0082.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1784
幻世牌遊記,Gensei Haiyuuki,1266,Windows,COM5033a.bin,,COM5033m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1266
幻世風狂伝,Gensei Fuukyouden,1077,PC-9801,COM0056a.bin,COM0056.bmp,COM0056m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1077
幻世風狂伝 ,Gensei Fuukyouden,966,PC-9801,COM0056a.bin,COM0056.bmp,COM0056m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=966
幻影都市,Gen-ei Toshi,230,PC-9801,MIC0008a.bin,MIC0008.bmp,MIC0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=230
幻影都市,Gen-ei Toshi,793,PC-9801,MIC0028a.bin,MIC0028.bmp,MIC0028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=793
幻影都市,Gen-ei Toshi,1442,PC-9801,MIC0042a.bin,MIC0042.bmp,MIC0042m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1442
幻獣鬼,Genjuuki,66,X68000,TAE0018a.bin,TAE0018.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=66
幻獣鬼 アンデッドライン,Genjuuki - Undead Line,1621,X68000,TAE0041a.bin,TAE0041.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1621
幻獣鬼 アンデッドライン,Genjuuki - Undead Line,1779,X68000,TAE0041a.bin,TAE0041.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1779
幽霊君,Yuurei-kun,162,MSX2,SAC1001a.bin,SAC1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=162
幽霊君,Yuurei-kun,1780,MSX2,SAC1001a.bin,SAC1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1780
弁慶外伝,Benkei - Gaiden,1438,PC Engine,SNT0029a.bin,SNT0029.bmp,SNT0029m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1438
式鬼の刻 -中国編 第二章-  ,Shiki no Koku - Chuugoku-hen Dai-ni-shou,728,PC-9801,COM0019a.bin,COM0019.bmp,COM0019m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=728
式鬼の刻　−中国編 第一章− ,Shiki no Koku - Chuugoku-hen Dai-ichi-shou,819,PC-9801,COM0018a.bin,,COM0018m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=819
式鬼の刻　−中国編 第一章−  ,Shiki no Koku - Chuugoku-hen Dai-ichi-shou,722,PC-9801,COM0018a.bin,COM0018.bmp,COM0018m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=722
式鬼の刻　−中国編 第三章−,Shiki no Koku - Chuugoku-hen Dai-san-shou,732,PC-9801,COM0020a.bin,COM0020.bmp,COM0020m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=732
式鬼の刻　−中国編 第三章−,Shiki no Koku - Chuugoku-hen Dai-san-shou,1156,PC-9801,COM0020a.bin,COM0020.bmp,COM0020m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1156
式鬼の刻　−中国編 第二章−,Shiki no Koku - Chuugoku-hen Dai-ni-shou,1039,PC-9801,COM0019a.bin,COM0019.bmp,COM0019m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1039
式鬼の刻　−中国編 第四章−,Shiki no Koku - Chuugoku-hen Dai-yon-shou,750,PC-9801,COM0021a.bin,COM0021.bmp,COM0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=750
式鬼の刻　−中国編 第四章−,Shiki no Koku - Chuugoku-hen Dai-yon-shou,1458,PC-9801,COM0021a.bin,COM0021.bmp,COM0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1458
忍者,Ninja,213,MSX2,BOT1007a.bin,BOT1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=213
忍者,Ninja,1522,MSX2,BOT1007a.bin,BOT1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1522
忍者 じゃじゃ丸くん ,Ninja Jajamaru-kun,850,FC,JLC0002a.bin,JLC0002.bmp,JLC0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=850
怒りの要塞,Ikari no Yousai,1055,SFC,JLC0015a.bin,JLC0015.bmp,JLC0015m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1055
怨霊戦記,Onryou Senki,171,PC-9801,STW0001a.bin,STW0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=171
怨霊戦記,Onryou Senki,468,PC-8801,STW0006a.bin,STW0006.bmp,STW0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=468
悪魔城ドラキュラ,Akumajou Dracula,1182,MSX2,KNM1009a.bin,KNM1009.bmp,KNM1009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1182
悶々怪物　モンモンモンスター,Mon Mon Kaibutsu - Mon Mon Monster,1624,MSX2,HOT1007a.bin,HOT1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1624
惑星メフィウス,Wakusei Mephius,54,PC-8801,TAE0014a.bin,TAE0014.bmp,TAE0014m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=54
惑星メフィウス,Wakusei Mephius,64,MSX,TAE1009a.bin,TAE1009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=64
惑星メフィウス,Wakusei Mephius,484,FM-7,TAE0021a.bin,TAE0021.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=484
惑星メフィウス,Wakusei Mephius,1349,PC-8801,TAE0032a.bin,TAE0032.bmp,TAE0032m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1349
惑星メフィウス,Wakusei Mephius,1716,PC-6001mkII,TAE0048a.bin,TAE0048.bmp,TAE0048m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1716
惑星メフィウス,Wakusei Mephius,1766,MSX,TAE1009a.bin,TAE1009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1766
惑星メフィウス＋バトルシップクラプトン2,Wakusei Mephius + Battleship Clapton 2,601,MSX,PTAE0006a.bin,PTAE0006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=601
愛・超兄貴※Full版,Ai Chou Aniki - Full-ban,299,PC Engine,NCS0003a.bin,NCS0003.bmp,NCS0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=299
愛・超兄貴※Tiny版,Ai Chou Aniki - Tiny-ban,300,PC Engine,NCS0004a.bin,NCS0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=300
戦え原始人2 ルーキーの冒険 ,Tatakae Genshijin 2 - Rookie no Bouken,981,SFC,GMD0021a.bin,GMD0021.bmp,GMD0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=981
戦え原始人3 主役はやっぱりJOE&MAC,Tatakae Genshijin 3 - Shuyaku wa Yappari Joe & Mac,1034,SFC,GMD0023a.bin,GMD0023.bmp,GMD0023m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1034
戦国秋葉原信長伝,Sengoku Akihabara Nobunaga-den,507,PC-9801,MEW0001a.bin,MEW0001.bmp,MEW0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=507
戦闘伝説エルフ ,Sentou Densetsu Elf,962,PC-8801,COS0004a.bin,COS0004.bmp,COS0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=962
描いて・作って・遊べる デザエモン,Kaite Tsukutte Asoberu Dezaemon,1327,SFC,ATN0005a.bin,ATN0005.bmp,ATN0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1327
改造町人シュビビンマン,Kaizou Chounin Shubibinman,1227,PC Engine,NCS0015a.bin,NCS0015.bmp,NCS0015m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1227
改造町人シュビビンマン2 −新たなる敵−,Kaizou Chounin Shubibinman 2 - Aratanaru Teki,1418,PC Engine,NCS0038a.bin,NCS0038.bmp,NCS0038m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1418
改造町人シュビビンマン3 異界のプリンセス,Kaizou Chounin Shubibinman 3 - Ikai no Princess,1333,PC Engine,NCS0026a.bin,NCS0026.bmp,NCS0026m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1333
斬 夜叉円舞曲,Zan - Yasha Enbukyoku,265,Mega Drive,TEL2005a.bin,TEL2005.bmp,TEL2005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=265
斬〜夜叉円舞曲〜,Zan - Yasha Enbukyoku,317,PC-8801,TEL0023a.bin,TEL0023.bmp,,TEL0023d.bin,https://www.amusement-center.com/project/egg/game/?product_id=317
斬〜陽炎の時代〜,Zan - Kagerou no Toki,648,X68000,TEL0036a.bin,TEL0036.bmp,TEL0036m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=648
斬［ＺＡＮ］,Zan - Kagerou no Toki,272,PC-9801,TEL0019a.bin,TEL0019.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=272
斬II -陽炎の時代-,Zan II - Kagerou no Toki,307,PC-9801,TEL0021a.bin,TEL0021.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=307
斬Ⅲ 〜天運我にあり〜,Zan III - Ten-un Ware ni Ari,651,PC-9801,TEL0022a.bin,TEL0022.bmp,TEL0022m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=651
新撰組 幕末幻視行,Shinsengumi - Bakumatsu Genshikou,1437,PC-9801,TEH0003a.bin,TEH0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1437
新撰組 幕末幻視行（特典原画PDF付き）,Shinsengumi - Bakumatsu Genshikou (Tokuten Genga PDF-tsuki),1436,PC-9801,TEH0003a.bin,TEH0003.bmp,TEH0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1436
明治維新,Meiji Ishin,1533,FC,USE0003a.bin,USE0003.bmp,USE0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1533
時空の花嫁,Jikuu no Hanayome,145,PC-8801,KSK0002a.bin,KSK0002.bmp,KSK0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=145
時空の花嫁,Jikuu no Hanayome,1173,PC-8801,KSK0032a.bin,KSK0032.bmp,KSK0032m.bin,KSK0032d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1173
暗黒星雲,Ankoku Seiun,494,FM-7,TAE0022a.bin,TAE0022.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=494
暗黒星雲,Ankoku Seiun,1761,PC-6001mkII,TAE0051a.bin,TAE0051.bmp,TAE0051m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1761
未来,Mirai,1601,PC-8801,CBR0002a.bin,CBR0002.bmp,CBR0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1601
未来,Mirai,1796,MSX2,CBR1004a.bin,CBR1004.bmp,CBR1004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1796
東京トワイライトバスターズ,Tokyo Twilight Busters,615,PC-9801,PTEL0001a.bin,PTEL0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=615
栄冠は君に,Eikan wa Kimi ni,276,PC-9801,ART0004a.bin,ART0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=276
栄冠は君に,Eikan wa Kimi ni,1478,PC-9801,ART0026a.bin,ART0026.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1478
栄冠は君に,Eikan wa Kimi ni,1564,PC Engine,ART0031a.bin,ART0031.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1564
栄冠は君に2,Eikan wa Kimi ni 2,332,PC-9801,ART0008a.bin,ART0008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=332
栄冠は君に2,Eikan wa Kimi ni 2,1528,PC-9801,ART0028a.bin,ART0028.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1528
栄冠は君に３,Eikan wa Kimi ni 3,568,PC-9801,ART0016a.bin,ART0016.bmp,ART0016m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=568
棋太平,Kitahei,1097,PC-8801,SPS0004a.bin,SPS0004.bmp,SPS0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1097
棋太平68K,Kitahei 68K,1076,X68000,SPS0002a.bin,SPS0002.bmp,SPS0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1076
極道陣取り,Gokudou Jintori,1170,MSX2,MCN1001a.bin,MCN1001.bmp,MCN1001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1170
機甲師団,Kikou Shidan - Panzer Division,562,PC-9801,ART0009a.bin,ART0009.bmp,ART0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=562
機甲師団II,Kikou Shidan II - Panzer Division,571,PC-9801,ART0013a.bin,ART0013.bmp,ART0013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=571
機装ルーガ,Kisou Louga,1146,PC Engine,KSK0028a.bin,KSK0028.bmp,KSK0028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1146
機装ルーガII The Ends of Shangrila,Kisou Louga II - The Ends of Shangrila,1432,PC Engine,KSK0042a.bin,KSK0042.bmp,KSK0042m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1432
殺人倶楽部,Satsujin Club,106,PC-9801,RIV0001a.bin,RIV0001.bmp,RIV0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=106
殺人倶楽部,Satsujin Club,762,PC-8801,RIV0025a.bin,RIV0025.bmp,RIV0025m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=762
殺人倶楽部DX,Satsujin Club DX,368,X68000,RIV0018a.bin,RIV0018.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=368
殺人倶楽部DX,Satsujin Club DX,1371,X68000,RIV0032a.bin,RIV0032.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1371
沙羅曼蛇,Saramanda - Salamander,1149,PC Engine,KNM0002a.bin,KNM0002.bmp,KNM0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1149
沙羅曼蛇,Saramanda - Salamander,1285,MSX,KNM1005a.bin,KNM1005.bmp,KNM1005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1285
波動の標的,Hadou no Hyouteki,175,PC-8801,STW0003a.bin,STW0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=175
波動の標的,Hadou no Hyouteki,1751,MSX2,STW1012a.bin,STW1012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1751
海戦ゲーム ネイビーブルー,Kaisen Game - Navy Blue,1524,FC,USE0001a.bin,USE0001.bmp,USE0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1524
激突弾丸自動車決戦 バトルモービル,Gekitotsu Danmaru Jidousha - Battle Mobile,1098,SFC,SAC0022a.bin,SAC0022.bmp,SAC0022m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1098
灼熱のファイヤーライブ,Shakunetsu no Fire Live,1133,PC-9801,COM0066a.bin,COM0066.bmp,COM0066m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1133
灼熱のファイヤーライブ ,Shakunetsu no Fire Live,1061,PC-9801,COM0066a.bin,COM0066.bmp,COM0066m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1061
無敵刑事大打撃〜史上最大の犯罪〜,Muteki Keiji Dai Dageki - Shijou Saidai no Hanzai,289,PC-9801,FAS0001a.bin,FAS0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=289
熱血硬派くにおくん,Nekketsu Kouha Kunio-kun,822,FC,MIL0001a.bin,MIL0001.bmp,MIL0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=822
熱血硬派くにおくん,Nekketsu Kouha Kunio-kun,864,Arcade,MIL0010a.bin,MIL0010.bmp,MIL0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=864
熱血高校ドッジボール部,Nekketsu Koukou Dodgeball-bu,835,FC,MIL0008a.bin,MIL0008.bmp,MIL0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=835
獣神ローガス,Juushin Rogus,898,PC-9801,RDM0002a.bin,RDM0002.bmp,RDM0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=898
琥珀色の遺言,Kohakuiro no Yuigon,105,PC-8801,RIV0003a.bin,RIV0003.bmp,RIV0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=105
琥珀色の遺言,Kohakuiro no Yuigon,110,PC-9801,RIV0011a.bin,RIV0011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=110
琥珀色の遺言,Kohakuiro no Yuigon,113,FM77AV,RIV0014a.bin,RIV0014.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=113
琥珀色の遺言,Kohakuiro no Yuigon,115,MSX2,RIV1001a.bin,RIV1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=115
琥珀色の遺言,Kohakuiro no Yuigon,1231,X68000,RIV0029a.bin,RIV0029.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1231
琥珀色の遺言,Kohakuiro no Yuigon,1312,PC-8801,RIV0031a.bin,RIV0031.bmp,,RIV0031d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1312
琥珀色の遺言,Kohakuiro no Yuigon,1404,MSX2+,RIV1007a.bin,RIV1007.bmp,RIV1007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1404
琥珀色の遺言,Kohakuiro no Yuigon,1405,MSX2+,RIV1007a.bin,,RIV1007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1405
琥珀色の遺言（PocketPC版）,Kohakuiro no Yuigon (Pocket PC-ban),301,MSX2,RIV1002a.bin,RIV1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=301
白と黒の伝説 〜アスカ編〜,Shiro to Kuro no Densetsu - Asuka-hen,1718,MSX,STW1009a.bin,STW1009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1718
白と黒の伝説 〜百鬼編〜（ゲームと音楽データ）,Shiro to Kuro no Densetsu - Hyakki-hen (Game to Ongaku Data),172,MSX,STW1001a.bin,STW1001.bmp,STW1001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=172
白と黒の伝説 〜百鬼編〜（ゲームのみ）,Shiro to Kuro no Densetsu - Hyakki-hen (Game to Ongaku Data),174,MSX,STW1002a.bin,STW1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=174
白と黒の伝説 〜百鬼編〜（音楽データのみ）,Shiro to Kuro no Densetsu - Hyakki-hen (Ongaku Data nomi),173,MP3,STW1003a.bin,STW1003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=173
白と黒の伝説 〜輪廻転生編〜,Shiro to Kuro no Densetsu - Rinnetenshou-hen,1707,MSX,STW1008a.bin,STW1008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1707
白伝説,Shiro Densetsu,138,PC-8801,XTA0012a.bin,XTA0012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=138
白伝説,Shiro Densetsu,1736,PC-8801,XTA0012a.bin,XTA0012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1736
百鬼夜行,Hyakkiyagyou,1529,FC,USE0002a.bin,USE0002.bmp,USE0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1529
真・魔王ゴルべリアス,Shin Ma-ou Golvellius,1652,MSX2,COM1051a.bin,COM1051.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1652
真・魔王ゴルべリアス,Shin Ma-ou Golvellius,1687,MSX2,COM1051a.bin,COM1051.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1687
真・魔王ゴルベリアス　先取り横スクロール面,Shin Golvellius - Sakidori Yoko Scroll Men,1567,MSX2,COM1039a.bin,COM1039.bmp,COM1039m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1567
真・魔王ゴルべリアス　先取り縦スクロール面,Shin Golvellius - Sakidori Tate Scroll Men,1576,MSX2,COM1042a.bin,COM1042.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1576
真魔王ゴルベリアス,Shin Ma-ou Golvellius,385,MSX2,COM1015a.bin,COM1015.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=385
真魔王ゴルベリアス PLUS,Shin Ma-ou Golvellius Plus,599,MSX2,PCOM0016a.bin,PCOM0016.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=599
真魔王ゴルベリアス図鑑,Shin Ma-ou Golvellius Zukan,1450,MSX2,COM1035a.bin,COM1035.bmp,COM1035m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1450
破滅の妖刀,Hametsu no Youtou,759,PC-9801,COM0023a.bin,COM0023.bmp,COM0023m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=759
破滅の妖刀  ,Hametsu no Youtou,949,PC-9801,COM0023a.bin,COM0023.bmp,COM0023m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=949
